space	lexicon_index	word	pc1	pc2
h_wm_seed19	340	white	0.4247424900531769	-0.07934911549091339
h_wm_seed19	341	text	0.07078342139720917	-0.29563677310943604
h_wm_seed19	342	small	0.32897281646728516	-0.14284203946590424
h_wm_seed19	343	rating	0.011226513423025608	-0.15875917673110962
h_wm_seed19	344	rate	0.4086124002933502	-0.20626872777938843
h_wm_seed19	345	government	-0.29879826307296753	-0.002148635219782591
h_wm_seed19	346	children	-0.11405467987060547	-0.313393235206604
h_wm_seed19	347	during	0.061255957931280136	-0.068545863032341
h_wm_seed19	348	usa	-0.005009050015360117	0.26581871509552
h_wm_seed19	349	return	0.044256046414375305	-0.06529287248849869
h_wm_seed19	350	students	-0.19003826379776	-0.18610860407352448
h_wm_seed19	351	v	0.48863843083381653	0.05242488160729408
h_wm_seed19	352	shopping	0.04322034493088722	0.028825150802731514
h_wm_seed19	353	account	-0.1051485538482666	0.06434153765439987
h_wm_seed19	354	times	0.19807042181491852	-0.0819888710975647
h_wm_seed19	355	sites	0.13456277549266815	-0.20520377159118652
h_wm_seed19	356	level	0.0031557325273752213	0.1182745024561882
h_wm_seed19	357	digital	-0.1516149789094925	0.07063812762498856
h_wm_seed19	358	profile	0.1402590423822403	-0.16837339103221893
h_wm_seed19	359	previous	-0.08468514680862427	-0.1268131285905838
h_wm_seed19	360	form	0.2912691831588745	-0.2658422589302063
h_wm_seed19	361	events	-0.23476757109165192	-0.07221762090921402
h_wm_seed19	362	love	0.41756728291511536	-0.005435226019471884
h_wm_seed19	363	old	0.30842241644859314	0.07492948323488235
h_wm_seed19	364	john	0.44567131996154785	0.1536213904619217
h_wm_seed19	365	main	0.4393296539783478	0.058057304471731186
h_wm_seed19	366	call	0.5035823583602905	0.003557674353942275
h_wm_seed19	367	hours	0.10198120772838593	0.3924160897731781
h_wm_seed19	368	image	0.07962999492883682	0.32183125615119934
h_wm_seed19	369	title	0.023115629330277443	0.12074387818574905
h_wm_seed19	370	non	0.4031495451927185	0.13133490085601807
h_wm_seed19	371	k	0.5348898768424988	0.07356411963701248
h_wm_seed19	372	y	0.5516040921211243	0.11904541403055191
h_wm_seed19	373	insurance	-0.3650006651878357	-0.03806949779391289
h_wm_seed19	374	another	-0.06791366636753082	0.3663095235824585
h_wm_seed19	375	why	0.5516040921211243	0.11904541403055191
h_wm_seed19	376	shall	0.46993932127952576	0.13524556159973145
h_wm_seed19	377	property	-0.06823255866765976	-0.14050883054733276
h_wm_seed19	378	class	0.43068158626556396	-0.0792408362030983
h_wm_seed19	379	cd	0.2176697701215744	0.028684332966804504
h_wm_seed19	380	still	0.344555526971817	-0.2447158843278885
h_wm_seed19	381	money	0.2984672486782074	0.19638530910015106
h_wm_seed19	382	quality	-0.0616903118789196	-0.07609402388334274
h_wm_seed19	383	every	0.030413344502449036	0.4042399823665619
h_wm_seed19	384	listing	-0.07296542823314667	-0.16044655442237854
h_wm_seed19	385	content	-0.19071674346923828	-0.1071624830365181
h_wm_seed19	386	country	-0.026802143082022667	-0.23313069343566895
h_wm_seed19	387	private	0.0013894421281293035	-0.19784052670001984
h_wm_seed19	388	little	0.06069958955049515	0.0545969158411026
h_wm_seed19	389	visit	-0.02264941670000553	-0.07715296000242233
h_wm_seed19	390	save	0.29920172691345215	-0.1661531776189804
h_wm_seed19	391	tools	0.23890118300914764	-0.04727572575211525
