seed	route	factor	repeat	r2_drop	mae_increase
20	full	lexicality	77		0.000187932053564893
20	full	lexicality	78		0.0002713442724702735
20	full	lexicality	79		3.2002629659752015e-05
20	full	lexicality	80		0.00015461429880530946
20	full	lexicality	81		-0.00016915215342691147
20	full	lexicality	82		0.0001443636901597295
20	full	lexicality	83		-0.00011536750421402373
20	full	lexicality	84		7.888890361412368e-06
20	full	lexicality	85		-5.1029391602201365e-05
20	full	lexicality	86		0.0001310809635600282
20	full	lexicality	87		0.00012971416981020015
20	full	lexicality	88		0.00020939387255253586
20	full	lexicality	89		3.8178531295923746e-05
20	full	lexicality	90		-7.951636836441359e-05
20	full	lexicality	91		4.1556844225457655e-05
20	full	lexicality	92		-1.864656429902481e-05
20	full	lexicality	93		0.00017299233118883445
20	full	lexicality	94		0.0001978581373460889
20	full	lexicality	95		0.00016679043514274561
20	full	lexicality	96		7.62713912738364e-05
20	full	lexicality	97		3.4599801184958395e-06
20	full	lexicality	98		0.0001229018711720875
20	full	lexicality	99		0.00011678164231495886
21	full	lexicality	0	0.024688626161668004	0.0012751771394713188
21	full	lexicality	1	0.011151252214775087	-0.00015510565892036532
21	full	lexicality	2	0.012818893813977827	0.0013471653037758768
21	full	lexicality	3	0.011898910233486548	0.0007090504607606546
21	full	lexicality	4	0.023467473800378946	0.00010931567904198802
21	full	lexicality	5	0.023957445381054487	0.0013663525248623493
21	full	lexicality	6	0.02374243938114662	0.0008434013097517803
21	full	lexicality	7	0.013000945337689696	0.0016407289476630046
21	full	lexicality	8	0.02351015423850711	0.00048522474513101876
21	full	lexicality	9	0.0015612249898152575	0.0013450335488257026
21	full	lexicality	10	0.012077987071432261	0.0004509630508060178
21	full	lexicality	11	0.024066836676208236	0.0010007225297083006
21	full	lexicality	12	0.01186675766192391	0.00044350962027273066
21	full	lexicality	13	0.011757366366770383	0.000424400586148628
21	full	lexicality	14	0.0011844212946930943	0.0011209620340617427
21	full	lexicality	15	0.012636842290265848	0.0012967822087768255
21	full	lexicality	16	0.024158948828630566	0.0012139105132953354
21	full	lexicality	17	0.012762710823517764	0.0016195663455510698
21	full	lexicality	18	0.024913358123508034	0.0017934167583643218
21	full	lexicality	19	0.0005259007426378082	0.0007361391986976107
21	full	lexicality	20	0.02343154463841668	0.0007446048816554945
21	full	lexicality	21	0.01254473013784374	0.0009957651343564175
21	full	lexicality	22	0.012749208271185974	0.001302265877408268
21	full	lexicality	23	0.025366598637587612	0.002262638583918182
21	full	lexicality	24	0.012167124538088325	0.0010672270253814023
21	full	lexicality	25	0.012465318633119726	0.0010012488029878738
21	full	lexicality	26	0.024992769628231937	0.002049450600331147
21	full	lexicality	27	0.012663045490295954	0.0014806658933907424
21	full	lexicality	28	0.01168390423357868	0.0005251667761467377
21	full	lexicality	29	0.010975951967229225	-1.6893473087940813e-05
21	full	lexicality	30	0.011641223795450517	0.0003603921256569234
21	full	lexicality	31	0.012732731033087918	0.0012327737482851209
21	full	lexicality	32	0.012839147642475512	0.0014309710647196008
21	full	lexicality	33	0.01168768082397853	0.0005626127719810525
21	full	lexicality	34	-0.00019177748564380703	0.00021653427814469217
21	full	lexicality	35	0.012263013280910173	0.0006961133615959181
21	full	lexicality	36	0.012643593566431743	0.0009501774416609057
21	full	lexicality	37	0.013285636880389307	0.0018919673873262696
21	full	lexicality	38	0.02391396303829285	0.0008080088819052769
21	full	lexicality	39	0.011620969966952832	0.000578979971789427
21	full	lexicality	40	0.0021867910656745426	0.0019511022585520718
21	full	lexicality	41	0.0010952838280373633	0.000664677307672619
21	full	lexicality	42	-0.0004570171044793181	-0.00011507982181866577
21	full	lexicality	43	0.012206830290450221	0.0008963642460182095
21	full	lexicality	44	0.0011447155423313093	0.0012278163529332309
21	full	lexicality	45	0.024341000352342324	0.0017102992637485076
21	full	lexicality	46	0.011961844500112506	0.0009119593734126866
21	full	lexicality	47	0.023305676105164874	0.00034967058752834873
21	full	lexicality	48	0.012008301528640297	0.0009576308721941929
21	full	lexicality	49	0.00042623540941599813	0.0006006688471809143
21	full	lexicality	50	0.023553636581268855	0.00036329595302099504
21	full	lexicality	51	0.0002247319618401411	0.00030984703760952165
21	full	lexicality	52	0.02317980757191318	0.0005171870723338842
21	full	lexicality	53	0.02334538185752688	0.0006241251972913531
21	full	lexicality	54	0.010929494938701212	-0.000219114119412063
21	full	lexicality	55	0.012457765452320357	0.0007819726905274535
21	full	lexicality	56	0.01312303728054176	0.0014725241965295455
21	full	lexicality	57	0.0240563088096426	0.0010640427238720954
21	full	lexicality	58	0.02427509139995032	0.000976901899366639
21	full	lexicality	59	0.023411290809919105	0.0007602838151359662
21	full	lexicality	60	0.011462146957504804	-5.262732795593972e-07
21	full	lexicality	61	0.02434775162850822	0.0013902569612899915
21	full	lexicality	62	0.011856229795358608	0.00043802595164127434
21	full	lexicality	63	0.01288857935676957	0.0015317372547177105
21	full	lexicality	64	0.011303323948057109	-6.453473377126401e-05
21	full	lexicality	65	0.0012900359994474364	0.001451199601369274
21	full	lexicality	66	0.013265383051891622	0.0013907832345695578
21	full	lexicality	67	0.02432452311424438	0.0015019066824650193
21	full	lexicality	68	0.011121272424345241	2.6036191377830364e-05
21	full	lexicality	69	0.013080356842413488	0.0018041382964929034
21	full	lexicality	70	0.01228921648094039	0.0011415145568081098
21	full	lexicality	71	0.0008367954853676363	0.0005203769929668228
21	full	lexicality	72	0.024406909304734548	0.001192831717269409
21	full	lexicality	73	0.0007708865329756343	0.0005182396188930238
21	full	lexicality	74	0.02348772762887663	0.0006669710556711436
21	full	lexicality	75	-0.00023823451417170904	0.00010890788685931352
21	full	lexicality	76	0.02425186288568637	0.0010300268286814254
21	full	lexicality	77	0.01254473013784374	0.000894310678030398
21	full	lexicality	78	0.01314031642327318	0.0015398789515789074
21	full	lexicality	79	0.023616570847894924	0.0007392050191100258
21	full	lexicality	80	0.0006517692758896132	0.0006564518047254414
21	full	lexicality	81	0.011366258214682956	0.00022080340716867236
21	full	lexicality	82	0.0235506618955027	0.00096045089347227
21	full	lexicality	83	0.012295967757106396	0.0009120431794986741
21	full	lexicality	84	0.0009461867805213853	0.000616347780661379
21	full	lexicality	85	0.023768642581176835	0.0006670548617571173
21	full	lexicality	86	0.0244436403713304	0.0014944532519317322
21	full	lexicality	87	0.024331274390410385	0.001296944201825162
21	full	lexicality	88	0.012723005071155757	0.0011530863543129377
21	full	lexicality	89	0.02414247159053251	0.0013282182627001107
21	full	lexicality	90	0.023930440276390907	0.0013649759922065158
21	full	lexicality	91	0.012024778766738464	0.0006722927312542495
21	full	lexicality	92	0.023943942828722586	0.0010749262550490205
21	full	lexicality	93	0.012170901128487843	0.0009208731426877809
21	full	lexicality	94	0.012620365052167903	0.0015902620465779518
21	full	lexicality	95	0.024020379647680445	0.0009182933014204031
21	full	lexicality	96	0.024308045876146434	0.0011954897454991495
21	full	lexicality	97	0.011753589776370532	0.0004162588892874311
21	full	lexicality	98	0.012038281319070143	0.0006164259676237349
21	full	lexicality	99	0.024093039876238453	0.0015155320479576725
22	full	lexicality	0		0.00038142034107655626
22	full	lexicality	1		-6.196794778649123e-07
22	full	lexicality	2		0.00035637200750472144
22	full	lexicality	3		0.00022993990292259278
22	full	lexicality	4		7.461011934698902e-05
22	full	lexicality	5		9.778241876985325e-05
22	full	lexicality	6		6.459768300104765e-05
22	full	lexicality	7		0.0004966911900848624
22	full	lexicality	8		0.00018108170606617909
22	full	lexicality	9		0.00046081010662158903
22	full	lexicality	10		7.467781463209484e-05
22	full	lexicality	11		0.00017683782990512726
22	full	lexicality	12		-5.283541389281086e-05
22	full	lexicality	13		-2.3876669901208222e-05
22	full	lexicality	14		0.0003448103724641152
22	full	lexicality	15		0.00030550483771681156
22	full	lexicality	16		0.0003539431004945144
22	full	lexicality	17		0.00032551271469332104
22	full	lexicality	18		0.0003960126782213882
22	full	lexicality	19		0.00019567404321101014
22	full	lexicality	20		-5.6661026203230075e-05
22	full	lexicality	21		6.159149556764828e-05
22	full	lexicality	22		0.0003541192198913178
22	full	lexicality	23		0.0006345333249816185
22	full	lexicality	24		0.00012052982405510917
22	full	lexicality	25		0.00011944870011233212
22	full	lexicality	26		0.0003985753055737243
22	full	lexicality	27		0.00046111994636052235
22	full	lexicality	28		6.915139890103193e-05
22	full	lexicality	29		2.456159287649376e-05
22	full	lexicality	30		-5.427451824769735e-05
22	full	lexicality	31		0.00028470038030602596
22	full	lexicality	32		0.00028938948677622103
22	full	lexicality	33		-7.912923686595637e-06
22	full	lexicality	34		-0.0001351212725314646
22	full	lexicality	35		0.00015216536112924988
22	full	lexicality	36		0.00018632279672913324
22	full	lexicality	37		0.00041151001991219377
22	full	lexicality	38		0.0003108298378206387
22	full	lexicality	39		1.8568772621623854e-05
22	full	lexicality	40		0.0005111929875018422
22	full	lexicality	41		0.00011838546055340394
22	full	lexicality	42		6.035213661191672e-05
22	full	lexicality	43		0.00022921179933302858
22	full	lexicality	44		0.00016890206177578616
22	full	lexicality	45		0.00033585950544902203
22	full	lexicality	46		0.00014778776462606898
22	full	lexicality	47		-2.6973397062457147e-05
22	full	lexicality	48		0.00021333859284626642
22	full	lexicality	49		0.00014126658618078807
22	full	lexicality	50		-8.560188581098558e-05
22	full	lexicality	51		8.221981865924599e-06
22	full	lexicality	52		7.284329086932207e-05
22	full	lexicality	53		9.429027220071804e-05
22	full	lexicality	54		-2.3810644844184103e-05
22	full	lexicality	55		0.00020979830560395336
22	full	lexicality	56		0.0005705732058422855
22	full	lexicality	57		0.0002723429463907514
22	full	lexicality	58		0.00017135459478834474
22	full	lexicality	59		6.14577752255192e-05
22	full	lexicality	60		3.481784390434433e-05
22	full	lexicality	61		0.0002948050266078986
22	full	lexicality	62		-6.893288044955339e-05
22	full	lexicality	63		0.0003442583882713535
22	full	lexicality	64		-6.279815551056903e-06
22	full	lexicality	65		0.0004144053314462078
22	full	lexicality	66		0.00030158868567854106
22	full	lexicality	67		0.00034795028023964364
22	full	lexicality	68		3.329315988050488e-05
22	full	lexicality	69		0.00034748883577473324
22	full	lexicality	70		0.00035767739151747625
22	full	lexicality	71		0.0003186140012240027
22	full	lexicality	72		0.0003675382231374414
22	full	lexicality	73		-1.830785511547188e-05
22	full	lexicality	74		1.2047594176343816e-05
22	full	lexicality	75		-5.2165759921287205e-06
22	full	lexicality	76		0.0002751730144273457
22	full	lexicality	77		7.925604520290369e-05
22	full	lexicality	78		0.0002671035259558755
22	full	lexicality	79		0.00010386081869367698
22	full	lexicality	80		6.446396265891857e-05
22	full	lexicality	81		0.00013808427935058532
22	full	lexicality	82		3.0064382605205983e-05
22	full	lexicality	83		0.00033992726221326874
22	full	lexicality	84		0.00027318192587969924
22	full	lexicality	85		0.00017535632649556734
22	full	lexicality	86		0.00033190095435607723
22	full	lexicality	87		0.00025344070802784443
22	full	lexicality	88		0.00014422959299990792
22	full	lexicality	89		0.00027921714518924345
22	full	lexicality	90		0.00032701210248672896
22	full	lexicality	91		0.00010547604244536685
22	full	lexicality	92		0.0002483757367616928
22	full	lexicality	93		8.356761664905961e-05
22	full	lexicality	94		0.0002548790308231248
22	full	lexicality	95		9.220864392521944e-05
22	full	lexicality	96		0.0002623059953739829
22	full	lexicality	97		3.5747363121142565e-05
22	full	lexicality	98		3.3580155176692744e-05
22	full	lexicality	99		0.00029611041062065514
19	full	morphology	0	0.004351284129785471	0.00015663350921485755
19	full	morphology	1	0.004338852188026099	3.469446951953614e-18
19	full	morphology	2	-2.6526327823850337e-05	-0.0001957918865185572
19	full	morphology	3	7.849475562060615e-05	-3.915837730371352e-05
19	full	morphology	4	0.002275314502138359	0.00015663350921485755
19	full	morphology	5	0.004324757801961399	0.0001957918865185676
19	full	morphology	6	0.0002456755478617012	0.00015663350921485755
19	full	morphology	7	0.0021855442376662593	3.469446951953614e-18
19	full	morphology	8	0.00011463414799095517	-3.915837730370658e-05
19	full	morphology	9	0.002267436086953345	7.831675460743051e-05
19	full	morphology	10	0.00010053976192636593	-7.831675460741663e-05
19	full	morphology	11	0.0021047727187585297	-3.915837730370658e-05
19	full	morphology	12	0.0023955864045551722	0.00027410864112599465
19	full	morphology	13	7.849475562060615e-05	-7.83167546074201e-05
19	full	morphology	14	0.00014571400238927446	-7.831675460741663e-05
19	full	morphology	15	0.0022832290198514515	3.915837730371699e-05
19	full	morphology	16	0.0022301402616752286	7.831675460743051e-05
19	full	morphology	17	0.0021956633136103187	-7.83167546074201e-05
19	full	morphology	18	0.004315686851340761	0.00011747513191114403
19	full	morphology	19	0.004316843284248639	3.915837730371699e-05
19	full	morphology	20	0.002227321384462244	3.915837730371699e-05
19	full	morphology	21	0.00024849442507468567	7.831675460743051e-05
19	full	morphology	22	0.0021951211996845688	0.00015663350921485061
19	full	morphology	23	0.002302997262869977	0.00011747513191114403
19	full	morphology	24	0.00015023142643577625	3.915837730371699e-05
19	full	morphology	25	0.0043541030069985664	0.00023495026382227766
19	full	morphology	26	0.0022188286502955457	3.469446951953614e-18
19	full	morphology	27	0.0022052763781567064	0.00011747513191114056
19	full	morphology	28	0.004260899546331576	0.00011747513191114403
19	full	morphology	29	0.0022832290198513405	0.00035242539573341475
19	full	morphology	30	0.00013667915429671496	0.00019579188651856413
19	full	morphology	31	0.0024153907501016647	0.00027410864112599465
19	full	morphology	32	0.00222052719712873	0.00015663350921485061
19	full	morphology	33	0.0022634607768329262	0.00011747513191114403
19	full	morphology	34	0.004291979400729784	0.00011747513191114403
19	full	morphology	35	0.0022114923490363925	3.915837730371699e-05
19	full	morphology	36	0.00010053976192636593	0.00011747513191114403
